Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
217,1742506532.7816856,1742506539.460853,735,9259.937942786046,12.598555024198701,9011.845483356405,-9.950617283952813,0,No,1,
218,1742506539.4618568,1742506546.422916,758,255218.29430045217,336.6995967024435,172830.4528064687,-9.950617283952813,0,No,1,
219,1742506546.4243147,1742506553.2737505,758,255218.29430078118,336.69959670287756,172830.4528067936,-9.950617283952813,0,No,1,
220,1742506553.2757561,1742506559.827783,716,9430.077281619213,13.170498996674878,9018.148576716365,-9.950617283952813,0,No,1,
221,1742506559.828671,1742506566.7426398,735,9259.93794278593,12.598555024198543,9011.845483356401,-9.950617283952813,0,No,1,
222,1742506566.7436137,1742506573.4698691,716,9430.077281619344,13.170498996675061,9018.14857671637,-9.950617283952813,0,No,1,
223,1742506573.4714918,1742506580.0109074,716,9430.077281619228,13.1704989966749,9018.148576716367,-9.950617283952813,0,No,1,
224,1742506580.0123796,1742506587.036828,758,255218.29430074885,336.69959670283487,172830.4528067428,-9.950617283952813,0,No,1,
225,1742506587.037721,1742506594.2505357,758,255218.29430046055,336.6995967024545,172830.45280649737,-9.950617283952813,0,No,1,
226,1742506594.2514915,1742506601.0802443,735,9259.937942785986,12.59855502419862,9011.845483356405,-9.950617283952813,0,No,1,
227,1742506601.0811179,1742506608.0746934,758,255218.2943019431,336.6995967044104,172830.4528080762,-9.950617283952813,0,No,1,
228,1742506608.0759463,1742506615.0343246,735,9259.937942786046,12.598555024198701,9011.845483356405,-9.950617283952813,0,No,1,
229,1742506615.0353308,1742506621.9306297,758,255218.29430194537,336.6995967044134,172830.45280807832,-9.950617283952813,0,No,1,
230,1742506621.9339125,1742506628.7682047,758,255218.29430064277,336.6995967026949,172830.4528066657,-9.950617283952813,0,No,1,
231,1742506628.7693274,1742506635.1731746,716,9430.077281619255,13.170498996674937,9018.148576716369,-9.950617283952813,0,No,1,
232,1742506635.1739147,1742506642.2574565,758,255218.29430071806,336.6995967027943,172830.45280673527,-9.950617283952813,0,No,1,
233,1742506642.2583113,1742506649.6070158,809,9312.690290005548,11.511360061811555,9003.850703260146,-9.950617283952813,0,No,1,
234,1742506649.6107721,1742506656.7488346,758,255218.29430042236,336.69959670240416,172830.4528064621,-9.950617283952813,0,No,1,
235,1742506656.7499628,1742506663.7224352,758,255218.29430042751,336.699596702411,172830.45280646684,-9.950617283952813,0,No,1,
236,1742506663.7236907,1742506670.6453774,758,255218.29430080066,336.69959670290325,172830.45280674886,-9.950617283952813,0,No,1,
237,1742506670.646523,1742506687.7831738,1826,-103812.05882695857,-56.852168032288375,2.067662799503319,-1099.8946726915758,0,No,0,
238,1742506687.7844105,1742506694.9492738,758,255218.29430057772,336.69959670260914,172830.45280658468,-9.950617283952813,0,No,1,
239,1742506694.9503715,1742506701.826382,758,255218.2943009886,336.6995967031512,172830.45280717342,-9.950617283952813,0,No,1,
240,1742506701.827295,1742506708.5816367,716,9430.07728161915,13.17049899667479,9018.148576716369,-9.950617283952813,0,No,1,
241,1742506708.582662,1742506715.599812,758,255218.29430068997,336.6995967027572,172830.45280670933,-9.950617283952813,0,No,1,
242,1742506715.600971,1742506722.4552839,758,255218.29430105985,336.69959670324516,172830.45280705104,-9.950617283952813,0,No,1,
243,1742506722.4590702,1742506729.6671045,758,255218.29430059448,336.69959670263125,172830.45280655834,-9.950617283952813,0,No,1,
244,1742506729.6679862,1742506736.997253,758,255218.2943009477,336.6995967030972,172830.4528069265,-9.950617283952813,0,No,1,
245,1742506736.9980965,1742506744.0031044,735,9259.937942785858,12.598555024198447,9011.845483356401,-9.950617283952813,0,No,1,
246,1742506744.0040724,1742506751.638453,758,255218.2943004595,336.69959670245316,172830.45280649638,-9.950617283952813,0,No,1,
247,1742506751.639321,1742506758.5575378,758,255218.29430054786,336.69959670256975,172830.45280657802,-9.950617283952813,0,No,1,
248,1742506758.5585635,1742506765.4432926,758,255218.2943010015,336.6995967031682,172830.45280693442,-9.950617283952813,0,No,1,
249,1742506765.444214,1742506772.5862386,758,255218.29430069798,336.6995967027678,172830.4528066958,-9.950617283952813,0,No,1,
250,1742506772.587767,1742506779.5292382,735,9259.937942786095,12.598555024198768,9011.845483356406,-9.950617283952813,0,No,1,
251,1742506779.5303705,1742506786.4058974,735,9259.937942785964,12.59855502419859,9011.845483356401,-9.950617283952813,0,No,1,
252,1742506786.407457,1742506793.9346848,758,255218.2943009658,336.6995967031211,172830.45280696417,-9.950617283952813,0,No,1,
253,1742506793.9353516,1742506800.4736836,716,9430.077281619111,13.170498996674736,9018.148576716369,-9.950617283952813,0,No,1,
254,1742506800.475037,1742506807.1219215,716,9430.077281619147,13.170498996674787,9018.148576716369,-9.950617283952813,0,No,1,
255,1742506807.1232736,1742506814.1144538,758,255218.29430089644,336.6995967030296,172830.45280687916,-9.950617283952813,0,No,1,
256,1742506814.1153376,1742506820.8948119,735,9259.937942786179,12.598555024198882,9011.845483356406,-9.950617283952813,0,No,1,
257,1742506820.8957663,1742506827.5431197,716,9430.077281619177,13.170498996674828,9018.148576716365,-9.950617283952813,0,No,1,
258,1742506827.5438437,1742506834.862632,758,255218.29430081113,336.69959670291706,172830.45280682127,-9.950617283952813,0,No,1,
259,1742506834.8638103,1742506841.7880993,716,9430.077281619207,13.170498996674871,9018.148576716365,-9.950617283952813,0,No,1,
260,1742506841.7890792,1742506848.1772294,716,9430.077281619317,13.170498996675024,9018.148576716374,-9.950617283952813,0,No,1,
261,1742506848.1783967,1742506854.7806568,758,255218.294300341,336.69959670229684,172830.4528063869,-9.950617283952813,0,No,1,
262,1742506854.7823563,1742506861.5869668,735,9259.937942785986,12.59855502419862,9011.845483356405,-9.950617283952813,0,No,1,
263,1742506861.590162,1742506874.922026,1519,-73438.17299708439,-48.34639433646109,5.215435262546353,-1099.9463702403575,0,No,0,
264,1742506874.9230149,1742506882.0123582,771,9668.475264199928,12.540175439948026,9015.852750291731,-9.950617283952813,0,No,1,
265,1742506882.013303,1742506889.1416693,735,9259.937942785944,12.598555024198562,9011.845483356403,-9.950617283952813,0,No,1,
266,1742506889.1426837,1742506895.926645,758,255218.29430071355,336.6995967027883,172830.4528067102,-9.950617283952813,0,No,1,
267,1742506895.927539,1742506904.6312907,955,-17339.824812184605,-18.15688462008859,3.8383049227814556,-1099.6913974365202,0,No,0,
268,1742506904.6327875,1742506912.2188628,797,-1064.5373093043768,-1.3356804382739984,2.33054394240397,-999.0803320241195,0,No,0,
269,1742506912.2201235,1742506919.88491,829,8182.115112533253,9.869861414394755,8903.54403662096,-96.85181584635524,0,No,1,
270,1742506919.8859694,1742506926.8439999,758,255218.2943010193,336.69959670319173,172830.4528069927,-9.950617283952813,0,No,1,
271,1742506926.8449733,1742506936.010459,933,-13770.924877389452,-14.759833737823636,2.0059385020490392,-1099.715827911867,0,No,0,
272,1742506936.0123136,1742506942.7695477,735,9259.937942785918,12.598555024198529,9011.845483356403,-9.950617283952813,0,No,1,
273,1742506942.77077,1742506951.2841694,932,-1144.053941124485,-1.227525687901808,2.2621417031215447,-999.8935520610796,0,No,0,
274,1742506951.2856133,1742506960.2557166,953,-1119.0816815267765,-1.1742724884855997,2.0289066174247323,-999.8723398747067,0,No,0,
275,1742506960.2573152,1742506969.08865,991,-1107.1147604058694,-1.1171692839615233,2.025407812484951,-999.8897685428419,0,No,0,
276,1742506969.089456,1742506982.0014176,1400,-60483.252136213145,-43.20232295443796,3.5059396543687216,-1099.5844702294135,0,No,0,
277,1742506982.0023124,1742506989.121389,735,9259.937942785979,12.59855502419861,9011.845483356405,-9.950617283952813,0,No,1,
278,1742506989.122304,1742506999.8789213,1194,-1101.6960965166677,-0.9226935481714135,1.880405710619385,-999.9008979463614,0,No,0,
279,1742506999.8797636,1742507007.0748055,791,9176.26593054985,11.60084188438666,9003.29741871212,-9.950617283952813,0,No,1,
280,1742507007.0759022,1742507018.0076969,1171,-36729.07370655495,-31.365562516272373,2.556320209331392,-1099.8893373324327,0,No,0,
281,1742507018.0093896,1742507029.3600342,1108,-30805.335449970098,-27.802649323077706,1.815055977558488,-1099.8893612290797,0,No,0,
282,1742507029.3610678,1742507037.6840186,907,-9771.892521608595,-10.773861655577283,2.0825663053973034,-1099.8897588921143,0,No,0,
283,1742507037.685686,1742507045.9344444,863,-3202.742313859804,-3.7111730172187767,3.9369543832876994,-1099.492513843116,0,No,0,
284,1742507045.9359286,1742507054.78759,954,-13347.709177394325,-13.991309410266588,1.9604143886895788,-1099.8903428120582,0,No,0,
285,1742507054.7885327,1742507064.0787737,954,-13039.714448754488,-13.668463782761519,3.0289794971308015,-1099.8899890679363,0,No,0,
286,1742507064.0796375,1742507073.1660082,931,-10904.73735172765,-11.712929486281041,2.5102748496096323,-1099.8917517171676,0,No,0,
287,1742507073.1669552,1742507082.138401,996,-17960.66285605976,-18.032794032188516,2.31806643285296,-1099.8902594769907,0,No,0,
288,1742507082.1397936,1742507088.827987,735,9259.937942785908,12.598555024198514,9011.845483356401,-9.950617283952813,0,No,1,
289,1742507088.828928,1742507095.6436973,735,9259.93794278588,12.598555024198477,9011.845483356401,-9.950617283952813,0,No,1,
290,1742507095.644436,1742507102.434962,760,9054.165363216693,11.9133754779167,9002.685706931718,-9.950617283952813,0,No,1,
291,1742507102.4370203,1742507113.611508,1251,-1019.2253015090486,-0.8147284584404865,1.9492043032198663,-999.8905625854186,0,No,0,
292,1742507113.612604,1742507124.8462644,1230,-1025.02995690506,-0.8333576885406992,1.8473137431119888,-999.8889689444968,0,No,0,
293,1742507124.8475742,1742507131.560618,735,9259.937942785868,12.59855502419846,9011.845483356401,-9.950617283952813,0,No,1,
294,1742507131.5619018,1742507138.563303,770,9124.192385613318,11.849600500796518,9002.760492383233,-9.950617283952813,0,No,1,
295,1742507138.5642052,1742507145.662959,767,9605.239929632447,12.52312898257164,9015.066781372678,-9.950617283952813,0,No,1,
296,1742507145.6638384,1742507152.4683733,758,255218.2943012785,336.69959670353364,172830.45280725308,-9.950617283952813,0,No,1,
297,1742507152.4693801,1742507159.0769813,716,9430.077281619258,13.170498996674942,9018.148576716369,-9.950617283952813,0,No,1,
298,1742507159.077773,1742507165.7385879,716,9430.077281619217,13.170498996674883,9018.148576716365,-9.950617283952813,0,No,1,
299,1742507165.7395434,1742507201.2488036,3962,-308859.2693768832,-77.9553935832618,4.589028854891684,-1099.9876640008679,0,No,0,
300,1742507201.2561007,1742507208.4989343,758,255218.29430071812,336.69959670279434,172830.45280673532,-9.950617283952813,0,Yes,1,
301,1742507208.4996977,1742507215.6300936,758,255218.29430257223,336.6995967052404,172830.45280865746,-9.950617283952813,0,No,1,
302,1742507215.6309857,1742507222.7363665,758,255218.2943002719,336.69959670220567,172830.45280632307,-9.950617283952813,0,No,1,
303,1742507222.7376606,1742507229.922393,794,9564.348985118468,12.045779578234846,8909.403427944506,-9.950617283952813,0,No,1,
304,1742507229.9234443,1742507240.2059505,1123,-23192.12088259468,-20.6519331100576,2.2048442338793888,-1099.8913592247516,0,No,0,
305,1742507240.2069037,1742507247.2500176,758,255218.29430048898,336.69959670249204,172830.45280650273,-9.950617283952813,0,No,1,
306,1742507247.2519262,1742507254.6100962,758,255218.29430048785,336.69959670249057,172830.45280650168,-9.950617283952813,0,No,1,
307,1742507254.6113918,1742507261.2159512,735,9259.937942785948,12.598555024198568,9011.845483356403,-9.950617283952813,0,No,1,
308,1742507261.2166657,1742507268.633688,830,9154.270432724035,11.029241485209681,8956.325685010697,-49.88661767590154,0,No,1,
309,1742507268.6345232,1742507275.1388667,735,9259.93794278605,12.598555024198706,9011.845483356405,-9.950617283952813,0,No,1,
310,1742507275.1403708,1742507282.113092,758,255218.2943001866,336.6995967020931,172830.45280618154,-9.950617283952813,0,No,1,
311,1742507282.1139815,1742507293.5735931,1246,-1226.6890733870612,-0.9845016640345595,1.4153071557782535,-999.9523238198346,0,No,0,
312,1742507293.5756247,1742507301.0125797,735,9259.937942785944,12.598555024198562,9011.845483356403,-9.950617283952813,0,No,1,
313,1742507301.0136673,1742507307.8036056,758,255218.29430067708,336.6995967027402,172830.45280669743,-9.950617283952813,0,No,1,
314,1742507307.804565,1742507314.6682978,758,255218.29430059314,336.6995967026295,172830.45280655715,-9.950617283952813,0,No,1,
315,1742507314.6692314,1742507321.483126,735,9259.937942786108,12.598555024198786,9011.845483356406,-9.950617283952813,0,No,1,
316,1742507321.4840424,1742507328.465471,758,255218.29430101893,336.6995967031912,172830.45280701327,-9.950617283952813,0,No,1,
317,1742507328.4664738,1742507335.5669088,758,255218.29430057926,336.6995967026112,172830.45280654432,-9.950617283952813,0,No,1,
318,1742507335.5676236,1742507342.7663398,758,255218.29430063808,336.6995967026888,172830.4528066614,-9.950617283952813,0,No,1,
319,1742507342.7702625,1742507350.6676064,899,-1018.8876142268616,-1.1333566342901686,1.8611958097927896,-999.4039008917146,0,No,0,
320,1742507350.6690838,1742507357.1291058,735,9259.937942785995,12.598555024198632,9011.845483356403,-9.950617283952813,0,No,1,
321,1742507357.130052,1742507363.761097,735,9259.937942786073,12.598555024198738,9011.845483356405,-9.950617283952813,0,No,1,
322,1742507363.7641542,1742507370.1051297,716,9430.077281618936,13.170498996674493,9018.148576716361,-9.950617283952813,0,No,1,
323,1742507370.1060882,1742507376.5318882,716,9430.07728161918,13.170498996674832,9018.148576716365,-9.950617283952813,0,No,1,
324,1742507376.5331192,1742507383.4382684,758,255218.29430020676,336.6995967021197,172830.45280620016,-9.950617283952813,0,No,1,
325,1742507383.4391024,1742507390.768695,716,9430.077281619206,13.17049899667487,9018.148576716365,-9.950617283952813,0,No,1,
326,1742507390.769577,1742507398.0246208,758,255218.29429983543,336.69959670162984,172830.4528058989,-9.950617283952813,0,No,1,
327,1742507398.0258079,1742507404.7787554,758,255218.29430043747,336.6995967024241,172830.45280641332,-9.950617283952813,0,No,1,
328,1742507404.7795606,1742507411.881545,758,255218.294301274,336.69959670352773,172830.4528072489,-9.950617283952813,0,No,1,
329,1742507411.8824441,1742507418.7074578,758,255218.2943019456,336.6995967044137,172830.45280807852,-9.950617283952813,0,No,1,
330,1742507418.7087638,1742507425.0579906,716,9430.077281619264,13.170498996674949,9018.148576716369,-9.950617283952813,0,No,1,
331,1742507425.058862,1742507432.7511995,758,255218.29430077696,336.699596702872,172830.4528067688,-9.950617283952813,0,No,1,
332,1742507432.7524998,1742507440.255726,735,9259.937942785986,12.59855502419862,9011.845483356405,-9.950617283952813,0,No,1,
333,1742507440.2564805,1742507446.7390616,716,9430.077281619053,13.170498996674654,9018.148576716365,-9.950617283952813,0,No,1,
334,1742507446.7401834,1742507453.2832353,716,9430.077281619084,13.170498996674699,9018.148576716365,-9.950617283952813,0,No,1,
335,1742507453.285013,1742507460.1206696,716,9430.077281619264,13.170498996674949,9018.148576716367,-9.950617283952813,0,No,1,
336,1742507460.1287804,1742507467.1763916,758,255218.2943003323,336.69959670228536,172830.45280637886,-9.950617283952813,0,No,1,
337,1742507467.1772258,1742507474.094993,735,9259.937942785893,12.598555024198493,9011.845483356401,-9.950617283952813,0,No,1,
338,1742507474.0959086,1742507482.2618494,758,255218.29430164758,336.69959670402056,172830.45280780317,-9.950617283952813,0,No,1,
339,1742507482.2629395,1742507489.1131444,735,9259.937942785988,12.598555024198623,9011.845483356403,-9.950617283952813,0,No,1,
340,1742507489.116667,1742507496.1335819,735,9259.937942786184,12.59855502419889,9011.845483356408,-9.950617283952813,0,No,1,
341,1742507496.1352043,1742507503.1591573,735,9259.937942786062,12.598555024198724,9011.845483356405,-9.950617283952813,0,No,1,
342,1742507503.1601448,1742507509.8691008,716,9430.077281619013,13.1704989966746,9018.148576716363,-9.950617283952813,0,No,1,
343,1742507509.8699217,1742507516.744156,716,9430.077281619306,13.170498996675008,9018.14857671637,-9.950617283952813,0,No,1,
344,1742507516.7455626,1742507523.5932796,716,9430.077281619104,13.170498996674725,9018.148576716363,-9.950617283952813,0,No,1,
345,1742507523.5941765,1742507530.8380187,758,255218.29430047137,336.69959670246885,172830.45280644466,-9.950617283952813,0,No,1,
346,1742507530.8390536,1742507537.8475597,758,255218.29430071195,336.6995967027862,172830.45280670872,-9.950617283952813,0,No,1,
